   2.1434353e+01	   6.6151754e-46	
   2.1483780e+01	   6.5242381e-46	
   2.1533322e+01	   6.4348185e-46	
   2.1582978e+01	   6.3468903e-46	
   2.1632749e+01	   6.2604274e-46	
   2.1682634e+01	   6.1754042e-46	
   2.1732634e+01	   6.0917955e-46	
   2.1782750e+01	   6.0095766e-46	
   2.1832981e+01	   5.9287233e-46	
   2.1883328e+01	   5.8492118e-46	
   2.1933791e+01	   5.7710186e-46	
   2.1984371e+01	   5.6941207e-46	
   2.2035067e+01	   5.6184957e-46	
   2.2085880e+01	   5.5441213e-46	
   2.2136810e+01	   5.4709756e-46	
   2.2187858e+01	   5.3990373e-46	
   2.2239023e+01	   5.3282853e-46	
   2.2290306e+01	   5.2586990e-46	
   2.2341708e+01	   5.1902582e-46	
   2.2393228e+01	   5.1229431e-46	
   2.2444867e+01	   5.0567341e-46	
   2.2496625e+01	   4.9916117e-46	
   2.2548503e+01	   4.9275569e-46	
   2.2600500e+01	   4.8645507e-46	
   2.2652617e+01	   4.8025749e-46	
   2.2704854e+01	   4.7416125e-46	
   2.2757211e+01	   4.6816469e-46	
   2.2809689e+01	   4.6226619e-46	
   2.2862289e+01	   4.5646398e-46	
   2.2915009e+01	   4.5075599e-46	
   2.2967852e+01	   4.4514015e-46	
   2.3020816e+01	   4.3961445e-46	
   2.3073902e+01	   4.3417710e-46	
   2.3127110e+01	   4.2882662e-46	
   2.3180442e+01	   4.2356159e-46	
   2.3233896e+01	   4.1838057e-46	
   2.3287474e+01	   4.1328223e-46	
   2.3341175e+01	   4.0826528e-46	
   2.3395000e+01	   4.0332845e-46	
   2.3448949e+01	   3.9847049e-46	
   2.3503022e+01	   3.9369018e-46	
   2.3557220e+01	   3.8898632e-46	
   2.3611543e+01	   3.8435773e-46	
   2.3665992e+01	   3.7980319e-46	
   2.3720566e+01	   3.7532136e-46	
   2.3775265e+01	   3.7091095e-46	
   2.3830091e+01	   3.6657069e-46	
   2.3885044e+01	   3.6229968e-46	
   2.3940123e+01	   3.5809728e-46	
   2.3995329e+01	   3.5396285e-46	
   2.4050662e+01	   3.4989570e-46	
   2.4106123e+01	   3.4589507e-46	
   2.4161712e+01	   3.4196016e-46	
   2.4217429e+01	   3.3809015e-46	
   2.4273275e+01	   3.3428375e-46	
   2.4329249e+01	   3.3053885e-46	
   2.4385353e+01	   3.2685334e-46	
   2.4441586e+01	   3.2322528e-46	
   2.4497948e+01	   3.1965355e-46	
   2.4554441e+01	   3.1613747e-46	
   2.4611063e+01	   3.1267633e-46	
   2.4667817e+01	   3.0926937e-46	
   2.4724701e+01	   3.0591562e-46	
   2.4781716e+01	   3.0261414e-46	
   2.4838863e+01	   2.9936398e-46	
   2.4896142e+01	   2.9616422e-46	
   2.4953552e+01	   2.9301393e-46	
   2.5011095e+01	   2.8991223e-46	
   2.5068771e+01	   2.8685838e-46	
   2.5126580e+01	   2.8385192e-46	
   2.5184522e+01	   2.8089244e-46	
   2.5242598e+01	   2.7797949e-46	
   2.5300807e+01	   2.7511232e-46	
   2.5359151e+01	   2.7229008e-46	
   2.5417630e+01	   2.6951190e-46	
   2.5476243e+01	   2.6677696e-46	
   2.5534991e+01	   2.6408443e-46	
   2.5593875e+01	   2.6143355e-46	
   2.5652895e+01	   2.5882352e-46	
   2.5712050e+01	   2.5625361e-46	
   2.5771343e+01	   2.5372305e-46	
   2.5830772e+01	   2.5123112e-46	
   2.5890338e+01	   2.4877711e-46	
   2.5950041e+01	   2.4636032e-46	
   2.6009882e+01	   2.4398005e-46	
   2.6069861e+01	   2.4163563e-46	
   2.6129978e+01	   2.3932640e-46	
   2.6190234e+01	   2.3705169e-46	
   2.6250629e+01	   2.3481088e-46	
   2.6311163e+01	   2.3260332e-46	
   2.6371837e+01	   2.3042840e-46	
   2.6432650e+01	   2.2828551e-46	
   2.6493604e+01	   2.2617405e-46	
   2.6554699e+01	   2.2409343e-46	
   2.6615934e+01	   2.2204307e-46	
   2.6677311e+01	   2.2002242e-46	
   2.6738829e+01	   2.1803091e-46	
   2.6800489e+01	   2.1606799e-46	
   2.6862291e+01	   2.1413314e-46	
   2.6924236e+01	   2.1222583e-46	
   2.6986323e+01	   2.1034555e-46	
